nome,instituicao_ensino_aluno,idade_aluno,anos_pm,ponto_virada,inde,inde_conceito,pedra,destaque_ieg,destaque_ida,destaque_ipv,iaa,ieg,ips,ida,ipp,ipv,ian,ano,fase,turma,sinalizador_ingressante,rec_equipe_1,rec_equipe_2,rec_equipe_3,rec_equipe_4,nivel_ideal,defasagem,ano_ingresso,bolsista,cg,cf,ct,nota_port,nota_mat,nota_ing,qtd_aval,rec_ava_1,rec_ava_2,rec_ava_3,rec_ava_4,indicado_bolsa,grupo_fase,saiu,atencao,destaque
ALUNO-103,,,,False,7.105690655172414,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.50002,8.903448275862068,5.625,6.0,5.625,7.749995,5.0,2022,1,F,,,,,,Fase 2 (5º e 6º ano),,2020.0,False,454.0,116.0,4.0,6.333333333333333,5.666666666666667,,2.0,Mantido na Fase atual,Promovido de Fase,,,False,Fases 1-7,False,False,False
ALUNO-104,,,,True,8.357708510121459,,Topázio,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,10.0,9.392712550607287,7.5,7.25,5.625,8.58333,10.0,2022,0,B,,,,,,ALFA  (2º e 3º ano),,2021.0,False,52.0,13.0,1.0,7.666666666666667,6.833333333333333,,2.0,Mantido na Fase atual,Mantido na Fase atual,,,False,Fases 1-7,False,False,False
ALUNO-107,,,,False,6.011311190476191,,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.91668,4.952380952380953,7.5,4.0,5.625,8.083335,5.0,2022,0,C,,,,,,Fase 2 (5º e 6º ano),,2022.0,False,728.0,180.0,3.0,8.0,0.0,,2.0,Mantido na Fase atual,Mantido na Fase atual,,,False,Fases 1-7,False,False,False
ALUNO-108,,,,False,7.6422905052790355,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.000020000000001,8.565610859728508,7.5,8.416666666666668,5.625,7.666665,5.0,2022,0,O,,,,,,Fase 1 (4º ano),,2022.0,False,256.0,72.0,4.0,8.833333333333334,8.0,,2.0,Mantido na Fase atual,Mantido na Fase atual,,,False,Fases 1-7,False,False,False
ALUNO-110,,,,False,7.426483448585232,,Ametista,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,10.0,6.590752242926156,8.125,5.5,5.625,8.166665,10.0,2022,0,H,,,,,,ALFA  (2º e 3º ano),,2022.0,False,345.0,101.0,4.0,5.3,5.7,,2.0,Promovido de Fase,Mantido na Fase atual,,,False,Fases 1-7,False,False,False
ALUNO-113,,,,False,6.4090904090909095,,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.16668,6.253787878787879,5.625,5.166666666666666,5.625,5.4166575,10.0,2022,3,M,,,,,,Fase 3 (7º e 8º ano),,2019.0,False,659.0,86.0,7.0,5.5,4.833333333333333,,4.0,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Alocado em Fase anterior,False,Fases 1-7,False,False,False
ALUNO-114,,,,False,7.48421114611704,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.50002,7.748129063918538,7.5,8.766666666666666,5.3125,7.25,5.0,2022,0,K,,,,,,Fase 1 (4º ano),,2022.0,False,318.0,94.0,7.0,9.466666666666669,8.066666666666666,,2.0,Promovido de Fase,Mantido na Fase atual,,,False,Fases 1-7,False,False,False
ALUNO-116,,,,False,7.913888666666667,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,10.0,9.333333333333332,7.5,5.75,6.25,7.61111,10.0,2022,2,B,,,,,,Fase 2 (5º e 6º ano),,2022.0,False,163.0,22.0,3.0,7.5,4.0,,3.0,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,False,Fases 1-7,False,False,False
ALUNO-118,,,,True,8.33402911111111,,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,10.0,8.38888888888889,7.5,9.416666666666668,6.5625,9.33334,5.0,2022,1,H,,,,,,Fase 2 (5º e 6º ano),,2019.0,False,57.0,10.0,1.0,10.0,8.833333333333334,,2.0,Promovido de Fase + Bolsa,Promovido de Fase,,,True,Fases 1-7,False,False,False
ALUNO-119,,,,False,8.230908478550688,,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.16668,8.635443503864556,6.25,8.888888888888888,7.34375,7.249995,10.0,2022,3,K,,,,,,Fase 3 (7º e 8º ano),,2022.0,False,76.0,13.0,2.0,8.666666666666666,9.5,8.5,4.0,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,False,Fases 1-7,False,False,False
ALUNO-121,,,,False,6.244752193362194,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.000020000000001,8.466810966810968,7.5,2.5,6.458333333333334,6.777773333333332,5.0,2022,2,M,,,,,,Fase 3 (7º e 8º ano),,2022.0,False,696.0,128.0,11.0,3.0,2.0,,3.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,False,Fases 1-7,False,False,False
ALUNO-122,,,,False,8.265278666666667,,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.000020000000001,10.0,7.5,8.0,6.041666666666667,7.055549999999999,10.0,2022,1,L,,,,,,Fase 1 (4º ano),,2022.0,False,67.0,14.0,1.0,6.5,9.5,,3.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,False,Fases 1-7,False,False,False
ALUNO-123,,,,True,7.619194363636364,,Ametista,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.50002,6.818181818181817,7.5,6.0,6.666666666666666,8.444446666666668,10.0,2022,2,A,,,,,,Fase 2 (5º e 6º ano),,2022.0,False,265.0,42.0,6.0,6.0,6.0,,3.0,Mantido na Fase + Bolsa,Mantido na Fase atual,Mantido na Fase atual,,True,Fases 1-7,False,False,False
ALUNO-124,,,,False,7.209561440115441,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.000020000000001,8.033910533910534,7.5,5.166666666666667,5.416666666666667,6.888886666666665,10.0,2022,1,A,,,,,,Fase 1 (4º ano),,2021.0,False,424.0,109.0,9.0,5.666666666666667,4.666666666666667,,3.0,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,False,Fases 1-7,False,False,False
ALUNO-126,,,,False,7.216575886639676,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.000020000000001,8.468286099865047,7.5,7.333333333333333,4.0625,7.5,5.0,2022,0,Q,,,,,,Fase 2 (5º e 6º ano),,2021.0,False,421.0,126.0,4.0,8.166666666666666,6.5,,2.0,Promovido de Fase,Promovido de Fase,,,False,Fases 1-7,False,False,False
ALUNO-127,,,,False,6.865746086580087,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,10.0,7.932900432900433,7.5,5.5,5.625,6.833329999999998,5.0,2022,1,A,,,,,,Fase 2 (5º e 6º ano),,2021.0,False,532.0,134.0,10.0,4.333333333333333,6.666666666666667,,3.0,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,False,Fases 1-7,False,False,False
ALUNO-128,,,,False,7.00427655844156,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.000020000000001,9.45887445887446,5.625,6.083333333333333,5.0,7.166665,5.0,2022,0,O,,,,,,Fase 2 (5º e 6º ano),,2019.0,False,485.0,137.0,11.0,6.333333333333333,5.833333333333333,,2.0,Mantido na Fase atual,Mantido na Fase atual,,,False,Fases 1-7,False,True,False
ALUNO-129,,,,False,7.2032358877740625,,Ametista,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.000020000000001,6.793942772203643,5.625,8.083333333333332,6.875,7.888893333333335,5.0,2022,2,I,,,,,,Fase 3 (7º e 8º ano),,2021.0,False,428.0,62.0,3.0,8.666666666666666,7.5,,3.0,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase,,True,Fases 1-7,False,False,False
ALUNO-130,,,,False,8.25950483116883,,Topázio,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.50002,7.489177489177488,8.125,9.266666666666666,5.625,7.91667,10.0,2022,0,C,,,,,,ALFA  (2º e 3º ano),,2022.0,False,72.0,19.0,1.0,8.966666666666667,9.566666666666666,,2.0,Mantido na Fase atual,Mantido na Fase atual,,,False,Fases 1-7,False,False,False
ALUNO-131,,,,False,7.423958000000001,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.91667,8.75,4.375,6.75,7.03125,6.95833,10.0,2022,3,A,,,,,,Fase 3 (7º e 8º ano),,2022.0,False,347.0,40.0,9.0,6.0,7.5,,4.0,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,False,Fases 1-7,False,False,False
ALUNO-133,,,,False,7.292060604010025,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.000020000000001,9.116541353383456,6.875,7.166666666666666,5.3125,7.583335,5.0,2022,1,G,,,,,,Fase 3 (7º e 8º ano),,2019.0,False,396.0,104.0,2.0,5.666666666666667,8.666666666666666,,2.0,Mantido na Fase atual,Promovido de Fase,,,False,Fases 1-7,False,False,False
ALUNO-134,,,,False,7.086936830687831,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,10.0,9.153439153439152,5.625,5.75,7.1875,6.624995,5.0,2022,3,I,,,,,,Fase 5 (1º EM),,2022.0,False,460.0,57.0,2.0,6.0,5.5,,4.0,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,False,Fases 1-7,False,False,False
ALUNO-135,,,,False,5.262717116883117,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.000020000000001,4.75108225108225,5.0,2.416666666666667,5.625,6.833326666666666,5.0,2022,1,A,,,,,,Fase 2 (5º e 6º ano),,2019.0,False,805.0,185.0,13.0,2.0,2.833333333333333,,3.0,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,False,Fases 1-7,False,False,False
ALUNO-138,,,,True,8.452908432147563,,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,10.0,9.552042160737813,7.5,9.65,5.625,9.0,5.0,2022,0,Z,,,,,,Fase 1 (4º ano),,2022.0,False,41.0,9.0,2.0,9.7,9.6,,2.0,Promovido de Fase,Mantido na Fase atual,,,False,Fases 1-7,False,False,False
ALUNO-140,,,,False,6.952048450292398,,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.50002,7.218567251461989,5.625,7.25,5.625,7.416665,5.0,2022,0,J,,,,,,Fase 2 (5º e 6º ano),,2022.0,False,505.0,145.0,9.0,8.0,6.5,,2.0,Promovido de Fase,Promovido de Fase,,,False,Fases 1-7,False,False,False
ALUNO-141,,,,False,7.338636696969697,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.58335,8.068181818181818,7.5,5.166666666666667,7.5,6.166660000000001,10.0,2022,3,N,,,,,,Fase 3 (7º e 8º ano),,2022.0,False,378.0,43.0,5.0,6.0,4.5,5.0,3.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,False,Fases 1-7,False,False,False
ALUNO-142,,,,True,8.083728668737061,,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,10.0,8.989820565907522,7.5,7.777777777777779,7.96875,8.41667,5.0,2022,3,F,,,,,,Fase 4 (9º ano),,2022.0,False,121.0,19.0,6.0,6.833333333333333,7.666666666666667,8.833333333333334,4.0,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase,True,Fases 1-7,False,False,False
ALUNO-143,,,,False,6.330913823620824,,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.75001,6.444493006993008,5.0,5.111111111111111,7.03125,7.208335,5.0,2022,3,F,,,,,,Fase 4 (9º ano),,2021.0,False,674.0,91.0,12.0,4.333333333333333,6.5,4.5,4.0,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,False,Fases 1-7,False,False,False
ALUNO-144,,,,False,7.946686340802987,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.33334,9.15703781512605,7.5,7.888888888888888,8.125,8.208335,5.0,2022,4,H,,,,,,Fase 5 (1º EM),,2022.0,False,156.0,15.0,1.0,6.333333333333333,7.333333333333333,10.0,4.0,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,True,Fases 1-7,False,False,False
ALUNO-148,,,,False,7.618983703703703,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.50002,9.351851851851851,7.5,6.5,6.041666666666667,8.222223333333332,5.0,2022,1,P,,,,,,Fase 2 (5º e 6º ano),,2022.0,False,267.0,69.0,4.0,8.0,5.0,,3.0,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,,False,Fases 1-7,False,False,False
ALUNO-150,,,,True,8.219952610229278,,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,10.0,9.717813051146384,5.0,9.0,6.875,8.94445,5.0,2022,2,A,,,,,,Fase 3 (7º e 8º ano),,2022.0,False,80.0,9.0,2.0,8.666666666666666,9.333333333333334,,3.0,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase,,True,Fases 1-7,False,False,False
ALUNO-151,,,,False,8.22558216849817,,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.33334,8.436240842490841,6.875,7.900000000000001,8.125,8.125,10.0,2022,3,K,,,,,,Fase 3 (7º e 8º ano),,2019.0,True,79.0,14.0,3.0,8.0,7.166666666666667,8.533333333333333,4.0,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,Mantido na Fase + Bolsa,False,Fases 1-7,False,False,True
ALUNO-152,,,,False,7.618388587937372,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.75001,7.806870995242416,5.0,7.644444444444443,7.03125,7.2499975,10.0,2022,4,A,,,,,,Fase 3 (7º e 8º ano),,2019.0,True,268.0,22.0,7.0,7.0,7.833333333333333,8.1,4.0,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,False,Fases 1-7,False,False,False
ALUNO-153,,,,True,9.105278944444445,,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,10.0,9.09722222222222,8.125,8.700000000000001,8.75,9.2916725,10.0,2022,5,F,,,,,,Fase 5 (1º EM),,2017.0,True,3.0,3.0,1.0,9.333333333333334,8.333333333333334,8.433333333333334,4.0,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,False,Fases 1-7,False,False,False
ALUNO-154,,,,False,4.934497092833093,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,3.49998,3.797498797498797,7.5,3.75,6.25,5.999996666666666,5.0,2022,1,N,,,,,,Fase 3 (7º e 8º ano),,2019.0,False,828.0,190.0,10.0,4.833333333333333,2.666666666666667,,3.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,False,Fases 1-7,False,True,False
ALUNO-156,,,,False,7.535259906926406,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.91667,8.159632034632034,5.0,6.599999999999999,7.5,7.7083325,10.0,2022,4,L,,,,,,Fase 4 (9º ano),,2018.0,True,297.0,25.0,5.0,3.333333333333333,7.666666666666667,8.799999999999999,4.0,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,False,Fases 1-7,False,False,False
ALUNO-158,,,,False,5.623852223240812,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.33334,4.747740005092947,5.0,4.111111111111112,7.1875,6.49999,5.0,2022,4,F,,,,,,Fase 6 (2º EM),,2018.0,False,772.0,69.0,14.0,3.666666666666667,5.166666666666667,3.5,4.0,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,False,Fases 1-7,False,False,False
ALUNO-159,,,,True,7.484878876543211,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.000020000000001,8.966049382716049,5.625,7.25,5.625,8.583335,5.0,2022,0,J,,,,,,Fase 2 (5º e 6º ano),,2021.0,False,316.0,92.0,4.0,7.833333333333333,6.666666666666667,,2.0,Promovido de Fase,Promovido de Fase,,,False,Fases 1-7,False,False,False
ALUNO-164,,,,False,6.837216877492878,,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.500020000000001,7.304131054131053,7.5,5.75,6.041666666666667,7.61111,5.0,2022,2,B,,,,,,Fase 3 (7º e 8º ano),,2019.0,False,544.0,84.0,10.0,5.333333333333333,6.166666666666667,,3.0,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,False,Fases 1-7,False,False,False
ALUNO-165,,,,True,8.18081096969697,,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.500020000000001,9.848484848484848,8.125,8.416666666666668,6.875,8.388893333333334,5.0,2022,1,R,,,,,,Fase 3 (7º e 8º ano),,2019.0,False,90.0,20.0,1.0,8.833333333333334,8.0,,3.0,Promovido de Fase + Bolsa,Mantido na Fase atual,Mantido na Fase atual,,True,Fases 1-7,False,False,False
ALUNO-166,,,,False,6.641311207977208,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.50002,9.03988603988604,4.375,4.75,5.625,7.16666,5.0,2022,1,F,,,,,,Fase 2 (5º e 6º ano),,2022.0,False,612.0,147.0,7.0,2.5,7.0,,2.0,Mantido na Fase atual,Promovido de Fase,,,False,Fases 1-7,False,False,False
ALUNO-167,,,,False,6.985914031746033,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.500020000000001,8.825396825396826,7.5,2.75,6.041666666666667,7.333329999999999,10.0,2022,2,A,,,,,,Fase 2 (5º e 6º ano),,2021.0,False,491.0,72.0,7.0,2.333333333333333,3.166666666666667,,3.0,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,False,Fases 1-7,False,False,False
ALUNO-168,,,,False,6.434172224089636,,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.000020000000001,6.002801120448179,6.25,6.133333333333333,6.041666666666667,6.888883333333332,5.0,2022,2,Q,,,,,,Fase 3 (7º e 8º ano),,2019.0,False,654.0,117.0,9.0,3.1,9.166666666666666,,3.0,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,,False,Fases 1-7,False,False,False
